0,3,{}
0,4,{}
0,5,{}
0,7,{}
0,13,{}
0,45,{}
0,70,{}
0,75,{}
0,104,{}
0,105,{}
0,116,{}
0,144,{}
0,185,{}
0,186,{}
0,194,{}
0,227,{}
0,233,{}
0,243,{}
0,282,{}
0,290,{}
0,296,{}
0,300,{}
0,307,{}
0,319,{}
0,343,{}
0,352,{}
0,472,{}
0,477,{}
0,483,{}
1,3,{}
1,6,{}
1,7,{}
1,11,{}
1,18,{}
1,19,{}
1,24,{}
1,33,{}
1,34,{}
1,35,{}
1,54,{}
1,62,{}
1,78,{}
1,93,{}
1,98,{}
1,121,{}
1,135,{}
1,142,{}
1,146,{}
1,171,{}
1,239,{}
1,254,{}
1,302,{}
1,331,{}
1,339,{}
1,360,{}
1,364,{}
1,399,{}
1,416,{}
1,423,{}
1,436,{}
1,452,{}
1,457,{}
2,3,{}
2,4,{}
2,41,{}
2,79,{}
2,149,{}
2,193,{}
2,226,{}
2,232,{}
2,246,{}
2,254,{}
2,400,{}
2,466,{}
2,475,{}
3,4,{}
3,5,{}
3,6,{}
3,7,{}
3,8,{}
3,10,{}
3,11,{}
3,12,{}
3,14,{}
3,16,{}
3,20,{}
3,23,{}
3,25,{}
3,26,{}
3,27,{}
3,28,{}
3,29,{}
3,36,{}
3,43,{}
3,50,{}
3,53,{}
3,55,{}
3,63,{}
3,77,{}
3,83,{}
3,84,{}
3,102,{}
3,112,{}
3,117,{}
3,120,{}
3,123,{}
3,131,{}
3,132,{}
3,136,{}
3,142,{}
3,157,{}
3,158,{}
3,169,{}
3,176,{}
3,179,{}
3,181,{}
3,187,{}
3,198,{}
3,201,{}
3,212,{}
3,214,{}
3,222,{}
3,245,{}
3,257,{}
3,265,{}
3,268,{}
3,270,{}
3,278,{}
3,305,{}
3,320,{}
3,328,{}
3,329,{}
3,335,{}
3,338,{}
3,346,{}
3,354,{}
3,357,{}
3,363,{}
3,367,{}
3,373,{}
3,377,{}
3,381,{}
3,406,{}
3,415,{}
3,420,{}
3,476,{}
3,494,{}
4,5,{}
4,9,{}
4,14,{}
4,20,{}
4,23,{}
4,26,{}
4,31,{}
4,34,{}
4,46,{}
4,52,{}
4,53,{}
4,67,{}
4,76,{}
4,100,{}
4,108,{}
4,120,{}
4,136,{}
4,160,{}
4,163,{}
4,170,{}
4,178,{}
4,179,{}
4,245,{}
4,280,{}
4,294,{}
4,323,{}
4,337,{}
4,353,{}
4,360,{}
4,364,{}
4,374,{}
4,381,{}
4,388,{}
4,461,{}
4,479,{}
4,490,{}
5,6,{}
5,8,{}
5,9,{}
5,10,{}
5,13,{}
5,16,{}
5,17,{}
5,21,{}
5,24,{}
5,26,{}
5,28,{}
5,29,{}
5,30,{}
5,32,{}
5,35,{}
5,38,{}
5,39,{}
5,44,{}
5,47,{}
5,48,{}
