0,156,{}
2,431,{}
5,188,{}
12,91,{}
15,255,{}
17,292,{}
19,62,{}
20,184,{}
21,448,{}
23,304,{}
25,423,{}
28,67,{}
28,298,{}
33,390,{}
34,469,{}
35,338,{}
36,87,{}
37,215,{}
38,72,{}
40,470,{}
41,100,{}
42,207,{}
44,199,{}
45,287,{}
47,341,{}
49,123,{}
50,71,{}
57,445,{}
60,322,{}
62,268,{}
62,466,{}
66,135,{}
69,97,{}
69,298,{}
78,314,{}
79,96,{}
81,273,{}
81,434,{}
82,188,{}
83,452,{}
89,411,{}
90,401,{}
91,378,{}
97,103,{}
98,174,{}
101,243,{}
104,224,{}
104,427,{}
105,211,{}
109,255,{}
109,332,{}
110,199,{}
118,430,{}
119,244,{}
120,332,{}
122,152,{}
128,392,{}
131,231,{}
131,289,{}
134,427,{}
135,362,{}
136,259,{}
136,363,{}
136,434,{}
138,232,{}
139,481,{}
140,463,{}
143,338,{}
143,353,{}
156,425,{}
157,472,{}
162,282,{}
164,428,{}
166,245,{}
167,336,{}
168,173,{}
168,421,{}
170,275,{}
172,273,{}
175,432,{}
176,456,{}
177,371,{}
177,397,{}
180,497,{}
181,321,{}
183,186,{}
186,435,{}
188,305,{}
193,418,{}
198,332,{}
200,233,{}
204,334,{}
205,481,{}
208,418,{}
211,297,{}
211,373,{}
213,247,{}
213,383,{}
214,421,{}
221,449,{}
222,440,{}
236,355,{}
243,318,{}
247,428,{}
248,276,{}
248,340,{}
250,390,{}
259,291,{}
260,362,{}
269,421,{}
278,479,{}
279,455,{}
280,295,{}
281,424,{}
283,345,{}
289,390,{}
297,430,{}
305,427,{}
307,451,{}
317,477,{}
319,326,{}
326,389,{}
343,490,{}
382,402,{}
385,488,{}
387,425,{}
397,463,{}
404,413,{}
407,421,{}
421,451,{}
444,468,{}
451,496,{}
484,496,{}
