0,3,{}
0,4,{}
0,6,{}
0,7,{}
0,11,{}
0,13,{}
0,29,{}
0,33,{}
0,55,{}
0,61,{}
0,64,{}
0,82,{}
0,83,{}
0,93,{}
0,129,{}
0,132,{}
0,180,{}
0,211,{}
0,229,{}
0,236,{}
0,240,{}
0,274,{}
0,281,{}
0,307,{}
0,321,{}
0,325,{}
0,349,{}
0,382,{}
1,3,{}
1,4,{}
1,5,{}
1,7,{}
1,8,{}
1,10,{}
1,14,{}
1,20,{}
1,27,{}
1,31,{}
1,38,{}
1,44,{}
1,67,{}
1,128,{}
1,144,{}
1,188,{}
1,200,{}
1,232,{}
1,283,{}
1,305,{}
1,309,{}
1,421,{}
2,3,{}
2,5,{}
2,15,{}
2,35,{}
2,41,{}
2,52,{}
2,150,{}
2,184,{}
2,195,{}
2,230,{}
2,396,{}
2,409,{}
2,432,{}
3,4,{}
3,5,{}
3,6,{}
3,8,{}
3,9,{}
3,11,{}
3,13,{}
3,15,{}
3,16,{}
3,22,{}
3,23,{}
3,24,{}
3,29,{}
3,32,{}
3,33,{}
3,35,{}
3,43,{}
3,48,{}
3,54,{}
3,56,{}
3,58,{}
3,62,{}
3,63,{}
3,68,{}
3,80,{}
3,88,{}
3,89,{}
3,102,{}
3,103,{}
3,106,{}
3,111,{}
3,112,{}
3,116,{}
3,120,{}
3,121,{}
3,122,{}
3,130,{}
3,133,{}
3,140,{}
3,151,{}
3,169,{}
3,209,{}
3,218,{}
3,239,{}
3,247,{}
3,270,{}
3,275,{}
3,279,{}
3,282,{}
3,296,{}
3,341,{}
3,344,{}
3,355,{}
3,362,{}
3,368,{}
3,381,{}
4,9,{}
4,10,{}
4,12,{}
4,13,{}
4,15,{}
4,21,{}
4,24,{}
4,27,{}
4,34,{}
4,35,{}
4,36,{}
4,71,{}
4,77,{}
4,97,{}
4,116,{}
4,123,{}
4,143,{}
4,146,{}
4,203,{}
4,227,{}
4,252,{}
4,287,{}
4,319,{}
4,352,{}
4,358,{}
4,363,{}
4,364,{}
4,367,{}
4,374,{}
4,377,{}
4,384,{}
4,388,{}
4,402,{}
5,6,{}
5,7,{}
5,8,{}
5,16,{}
5,20,{}
5,21,{}
5,23,{}
5,24,{}
5,26,{}
5,30,{}
5,38,{}
5,40,{}
5,43,{}
5,55,{}
5,56,{}
5,60,{}
5,66,{}
5,72,{}
5,100,{}
5,120,{}
5,151,{}
5,160,{}
5,161,{}
5,204,{}
5,217,{}
5,221,{}
5,245,{}
5,266,{}
5,292,{}
5,310,{}
5,322,{}
5,339,{}
5,346,{}
5,357,{}
5,402,{}
5,406,{}
5,422,{}
5,429,{}
5,441,{}
5,449,{}
6,10,{}
6,11,{}
6,12,{}
6,49,{}
6,54,{}
6,57,{}
6,82,{}
6,85,{}
6,90,{}
6,98,{}
6,108,{}
