0,55,{}
0,186,{}
0,272,{}
0,470,{}
1,123,{}
1,165,{}
1,298,{}
1,359,{}
1,458,{}
2,97,{}
2,113,{}
2,168,{}
2,226,{}
2,259,{}
2,276,{}
2,318,{}
2,461,{}
3,204,{}
3,317,{}
3,365,{}
4,134,{}
4,172,{}
4,241,{}
5,14,{}
5,156,{}
5,159,{}
5,272,{}
5,276,{}
5,379,{}
5,420,{}
5,472,{}
6,92,{}
6,105,{}
6,108,{}
6,244,{}
6,341,{}
7,81,{}
7,355,{}
8,146,{}
8,268,{}
9,73,{}
9,119,{}
10,217,{}
10,251,{}
10,266,{}
10,409,{}
11,126,{}
11,420,{}
11,461,{}
12,41,{}
12,70,{}
12,112,{}
12,434,{}
12,443,{}
13,46,{}
13,86,{}
13,154,{}
13,251,{}
13,417,{}
13,421,{}
14,65,{}
14,127,{}
14,146,{}
14,191,{}
14,213,{}
14,472,{}
15,42,{}
15,66,{}
15,355,{}
16,172,{}
16,198,{}
16,324,{}
16,460,{}
16,473,{}
17,27,{}
17,45,{}
17,282,{}
17,284,{}
17,438,{}
18,319,{}
18,391,{}
19,44,{}
19,199,{}
19,233,{}
19,304,{}
19,325,{}
19,398,{}
19,460,{}
20,51,{}
20,91,{}
20,99,{}
20,117,{}
20,289,{}
20,383,{}
20,493,{}
21,48,{}
21,144,{}
21,338,{}
21,411,{}
22,256,{}
22,258,{}
22,302,{}
22,313,{}
22,476,{}
22,480,{}
22,498,{}
23,65,{}
23,287,{}
23,342,{}
23,412,{}
23,454,{}
24,25,{}
24,33,{}
24,91,{}
24,130,{}
24,329,{}
24,438,{}
24,459,{}
24,466,{}
25,157,{}
26,105,{}
26,210,{}
26,493,{}
27,74,{}
27,226,{}
27,229,{}
27,328,{}
27,373,{}
27,423,{}
27,462,{}
28,168,{}
28,257,{}
28,285,{}
28,313,{}
28,452,{}
29,35,{}
29,146,{}
29,156,{}
29,178,{}
29,406,{}
30,235,{}
30,264,{}
30,272,{}
30,465,{}
31,63,{}
31,128,{}
31,211,{}
31,343,{}
32,93,{}
32,209,{}
32,392,{}
33,42,{}
33,120,{}
33,146,{}
33,183,{}
33,342,{}
33,377,{}
33,425,{}
33,431,{}
33,448,{}
33,484,{}
34,111,{}
34,118,{}
34,132,{}
34,407,{}
34,423,{}
35,290,{}
35,336,{}
36,55,{}
36,164,{}
36,242,{}
36,268,{}
36,300,{}
36,437,{}
36,462,{}
37,145,{}
37,185,{}
37,230,{}
37,313,{}
37,430,{}
38,149,{}
38,190,{}
38,342,{}
38,370,{}
38,418,{}
39,394,{}
39,408,{}
40,214,{}
41,148,{}
41,177,{}
41,254,{}
42,99,{}
42,376,{}
43,317,{}
43,399,{}
44,178,{}
44,207,{}
44,219,{}
44,299,{}
44,390,{}
44,435,{}
44,479,{}
45,158,{}
45,216,{}
45,282,{}
45,337,{}
45,478,{}
46,139,{}
46,395,{}
46,465,{}
46,481,{}
47,127,{}
48,211,{}
48,345,{}
48,349,{}
49,87,{}
49,206,{}
49,300,{}
49,460,{}
50,90,{}
50,356,{}
51,66,{}
51,93,{}
51,135,{}
51,167,{}
51,371,{}
51,410,{}
51,416,{}
51,453,{}
52,225,{}
52,486,{}
53,59,{}
53,63,{}
53,159,{}
53,166,{}
53,294,{}
54,294,{}
54,329,{}
54,359,{}
54,415,{}
55,60,{}
55,168,{}
55,182,{}
55,231,{}
55,320,{}
55,447,{}
56,79,{}
56,136,{}
56,204,{}
56,205,{}
56,276,{}
56,489,{}
57,176,{}
57,429,{}
57,460,{}
57,489,{}
58,81,{}
58,244,{}
59,276,{}
59,412,{}
60,276,{}
61,114,{}
61,177,{}
61,219,{}
61,363,{}
61,384,{}
62,171,{}
62,330,{}
62,331,{}
63,181,{}
63,493,{}
64,186,{}
64,202,{}
64,214,{}
64,223,{}
64,490,{}
65,328,{}
65,349,{}
65,389,{}
65,426,{}
65,446,{}
66,188,{}
66,205,{}
66,399,{}
66,408,{}
67,82,{}
67,167,{}
67,224,{}
67,225,{}
67,258,{}
67,425,{}
67,479,{}
67,483,{}
68,376,{}
68,418,{}
68,469,{}
69,91,{}
69,490,{}
70,102,{}
70,107,{}
70,203,{}
70,226,{}
70,288,{}
70,343,{}
70,389,{}
70,485,{}
71,136,{}
71,229,{}
71,398,{}
71,488,{}
72,137,{}
72,146,{}
72,189,{}
72,304,{}
73,186,{}
73,217,{}
73,488,{}
74,86,{}
74,193,{}
74,211,{}
74,246,{}
