0,4,{}
0,6,{}
0,24,{}
0,25,{}
0,37,{}
0,54,{}
0,69,{}
0,83,{}
0,88,{}
0,118,{}
0,142,{}
0,166,{}
0,186,{}
0,210,{}
0,218,{}
0,247,{}
0,256,{}
0,336,{}
0,357,{}
0,362,{}
0,369,{}
0,379,{}
0,389,{}
0,497,{}
1,4,{}
1,5,{}
1,6,{}
1,9,{}
1,11,{}
1,14,{}
1,15,{}
1,16,{}
1,17,{}
1,24,{}
1,46,{}
1,61,{}
1,79,{}
1,95,{}
1,111,{}
1,131,{}
1,151,{}
1,160,{}
1,166,{}
1,169,{}
1,187,{}
1,212,{}
1,226,{}
1,318,{}
1,331,{}
1,376,{}
1,378,{}
1,396,{}
1,452,{}
1,454,{}
2,4,{}
2,5,{}
2,8,{}
2,9,{}
2,11,{}
2,13,{}
2,14,{}
2,15,{}
2,16,{}
2,18,{}
2,20,{}
2,22,{}
2,26,{}
2,32,{}
2,33,{}
2,40,{}
2,45,{}
2,47,{}
2,48,{}
2,59,{}
2,60,{}
2,69,{}
2,73,{}
2,78,{}
2,83,{}
2,86,{}
2,93,{}
2,100,{}
2,102,{}
2,114,{}
2,117,{}
2,134,{}
2,139,{}
2,141,{}
2,144,{}
2,146,{}
2,148,{}
2,150,{}
2,161,{}
2,167,{}
2,169,{}
2,173,{}
2,179,{}
2,192,{}
2,194,{}
2,195,{}
2,197,{}
2,209,{}
2,240,{}
2,248,{}
2,310,{}
2,334,{}
2,342,{}
2,343,{}
2,353,{}
2,363,{}
2,402,{}
2,405,{}
2,410,{}
2,419,{}
2,456,{}
2,469,{}
2,472,{}
2,481,{}
3,4,{}
3,5,{}
3,7,{}
3,22,{}
3,27,{}
3,30,{}
3,33,{}
3,36,{}
3,56,{}
3,58,{}
3,73,{}
3,79,{}
3,80,{}
3,94,{}
3,125,{}
3,131,{}
3,141,{}
3,149,{}
3,239,{}
3,264,{}
3,343,{}
3,363,{}
3,370,{}
3,376,{}
3,443,{}
3,457,{}
3,493,{}
3,499,{}
4,5,{}
4,6,{}
4,7,{}
4,8,{}
4,12,{}
4,13,{}
4,14,{}
4,18,{}
4,21,{}
4,25,{}
4,27,{}
4,29,{}
4,35,{}
4,36,{}
4,37,{}
4,40,{}
4,41,{}
4,43,{}
4,52,{}
4,57,{}
4,63,{}
4,66,{}
4,68,{}
4,76,{}
4,82,{}
4,83,{}
4,105,{}
4,106,{}
4,111,{}
4,116,{}
4,124,{}
4,127,{}
4,136,{}
4,141,{}
4,150,{}
4,161,{}
4,165,{}
4,170,{}
4,175,{}
4,181,{}
4,183,{}
4,201,{}
4,238,{}
4,254,{}
4,265,{}
4,267,{}
4,268,{}
4,270,{}
4,325,{}
4,332,{}
4,335,{}
4,348,{}
4,351,{}
4,382,{}
4,431,{}
4,454,{}
4,470,{}
4,474,{}
4,494,{}
5,6,{}
5,7,{}
5,8,{}
5,9,{}
5,12,{}
5,13,{}
5,14,{}
5,18,{}
5,19,{}
5,21,{}
5,24,{}
5,25,{}
5,38,{}
5,41,{}
5,46,{}
5,51,{}
5,65,{}
5,66,{}
